神奈川,,,,,,,,,,,,,,,,,,,,
,施設名,実施場所名,施設住所,広さ,屋内・屋外,発注先,金額（平日）,金額（土日祝日）,通信催事可否,机貸出,椅子貸出,電源貸出,注意事項,AGでの手配実績,過去実施時代理店、店舗,AGでの過去実績（PIのみ 期間すべて）,過去トラブルなど,場所（Google Map）,その他備考,区画写真
,イオン,天王町ショッピングセンター,神奈川県横浜市保土ケ谷区川辺町3-5,フードコート前,屋内（風除室含む）,場所とる,"68,000","128,000",要確認,,,,,,,,,,,
,イオン,天王町ショッピングセンター,神奈川県横浜市保土ケ谷区川辺町3-5,ルポゼフルール前,屋内（風除室含む）,,,,実施不可,,,,,,,,,,,
,イオン,天王町ショッピングセンター,神奈川県横浜市保土ケ谷区川辺町3-5,無印良品前,屋内（風除室含む）,場所とる,"58,000","108,000",要確認,,,,,,,,,,,
,イオン,天王町ショッピングセンター,神奈川県横浜市保土ケ谷区川辺町3-5,専門店側エスカレーター横,屋内（風除室含む）,場所とる,"58,000","108,000",要確認,,,,,,,,,,,
,イオン,天王町ショッピングセンター,神奈川県横浜市保土ケ谷区川辺町3-5,ユニクロ前,屋内（風除室含む）,場所とる,"108,000","158,000",要確認,,,,,,,,,,,
,イオン,天王町ショッピングセンター,神奈川県横浜市保土ケ谷区川辺町3-5,専門店側エスカレーター横,屋内（風除室含む）,場所とる,"58,000","108,000",要確認,,,,,,,,,,,
,本厚木ミロード,本厚木ミロード,神奈川県厚木市泉町1-1,ミロード【2】催事スペース（エスカ脇ガラス面）,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,本厚木ミロード,本厚木ミロード,神奈川県厚木市泉町1-1,ロード【1】京樽横催事スペース,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,本厚木ミロード,本厚木ミロード,神奈川県厚木市泉町1-1,ミロード【1】ミロにわ（改札付近）,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,本厚木ミロード,本厚木ミロード,神奈川県厚木市泉町1-1,ミロード【2】催事スペース（共有スペース）,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,武蔵小杉東急スクエア,武蔵小杉東急スクエア,神奈川県川崎市中原区小杉町3-472,イベントスペース（飲食街エスカレーター下）,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,武蔵小杉東急スクエア,武蔵小杉東急スクエア,神奈川県川崎市中原区小杉町3-472,イベントスペース②小　マルエツ前,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,武蔵小杉東急スクエア,武蔵小杉東急スクエア,神奈川県川崎市中原区小杉町3-472,イベントスペース①大　マルエツ前,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,武蔵小杉東急スクエア,武蔵小杉東急スクエア,神奈川県川崎市中原区小杉町3-472,東急フードショースライス　ESC横イベントスペース,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,武蔵小杉東急スクエア,武蔵小杉東急スクエア,神奈川県川崎市中原区小杉町3-472,カルディ・インデックス前休憩スペース,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,Aコープ,タケヤマ店,神奈川県横須賀市林１－２８－５,店頭軒下※月・水・土日催事不可,屋外,,,,要確認,,,,,,,,,,,
,Aコープ,中田店,神奈川県横浜市泉区中田南３－２－３８,店頭軒下,屋外,,,,要確認,,,,,,,,,,,
,Aコープ,中田店,神奈川県横浜市泉区中田南３－２－３８,サービスカウンター,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,川崎ルフロン,川崎ルフロン,神奈川県川崎市川崎区日進町1-11,イベントスペース,屋外,,,,要確認,,,,,,,,,,,
,川崎ルフロン,川崎ルフロン,神奈川県川崎市川崎区日進町1-11,エスカレーター付近,屋外,,,,要確認,,,,,,,,,,,
,川崎ルフロン,川崎ルフロン,神奈川県川崎市川崎区日進町1-11,フードコート前,屋外,,,,要確認,,,,,,,,,,,
,川崎ルフロン,川崎ルフロン,神奈川県川崎市川崎区日進町1-11,ポップアップスペース,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,川崎ルフロン,川崎ルフロン,神奈川県川崎市川崎区日進町1-11,タリーズ前,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,大和スカイビル,大和スカイビル,大和市大和東1-2-1,1階　風除室スペース(ドラッグストア　サイネージ前),屋内（風除室含む）,場所とる,"23,000","23,000",要確認,,,,,,,,,,,
,地下鉄,横浜市営地下鉄ブルーラインセンター南駅,横浜市都筑区茅ケ崎中央1-1,3階　改札外イベントスペース,屋内（風除室含む）,場所とる,"75,000","75,000",要確認,,,,,,,,,,,
,地下鉄,地下鉄センター北駅,横浜市都筑区中川中央1-1-1,1階　コンビニとあいたいメイトテナントの間,屋内（風除室含む）,場所とる,"40,000","40,000",要確認,,,,,,,,,,,
,地下鉄,地下鉄下飯田駅,横浜市泉区ゆめが丘59-1,1階　改札前,屋外,場所とる,"25,000","25,000",要確認,,,,,,,,,,,
,地下鉄,地下鉄高田駅,横浜市港北区高田東3-1-3,地下1階　改札横,屋内（風除室含む）,場所とる,"25,000","25,000",要確認,,,,,,,,,,,
,地下鉄,地下鉄新羽駅,横浜市港北区新羽町1285-1,1階　改札外（駅出口）,屋外,場所とる,"40,000","40,000",要確認,,,,,,,,,,,
,地下鉄,地下鉄新横浜駅,横浜市港北区新横浜2-100,はまりんコンビニ横,屋内（風除室含む）,場所とる,"75,000","75,000",要確認,,,,,,,,,,,
,地下鉄,地下鉄川和町駅,横浜市都筑区川和町1252,2階　入口付近スペース,屋内（風除室含む）,場所とる,"25,000","25,000",要確認,,,,,,,,,,,
,地下鉄,地下鉄中山駅,横浜市緑区中山町350-5,地下1階　改札から出口2(JR南口)を結ぶコンコース沿い,屋内（風除室含む）,場所とる,"40,000","40,000",要確認,,,,,,,,,,,
,地下鉄,地下鉄中川駅,横浜市都筑区中川1-1-1,1階　出口1付近(ミニスーパー向かい),屋内（風除室含む）,場所とる,"40,000","40,000",要確認,,,,,,,,,,,
,地下鉄,地下鉄仲町台駅,横浜市都筑区仲町台1-1-1,1階　改札内通路中央部,屋内（風除室含む）,場所とる,"40,000","40,000",要確認,,,,,,,,,,,
,地下鉄,地下鉄都筑ふれあいの丘駅,横浜市都筑区葛が谷11-1,1階　改札前,屋内（風除室含む）,場所とる,"40,000","40,000",要確認,,,,,,,,,,,
,地下鉄,地下鉄東山田駅,横浜市都筑区東山田町300,1階　改札前,屋内（風除室含む）,場所とる,"25,000","25,000",要確認,,,,,,,,,,,
,地下鉄,地下鉄日吉本町駅,横浜市港北区日吉本町5-3-1,1階　改札前,屋内（風除室含む）,場所とる,"25,000","25,000",要確認,,,,,,,,,,,
,地下鉄,地下鉄北山田駅,横浜市都筑区北山田1-6-11,1階　出口2前,屋内（風除室含む）,場所とる,"40,000","40,000",要確認,,,,,,,,,,,
,地下鉄,地下鉄北新横浜駅,横浜市港北区北新横浜1-539-1,1階　改札前,屋内（風除室含む）,場所とる,"25,000","25,000",要確認,,,,,,,,,,,
,地下鉄,地下鉄立場駅,横浜市泉区中田西1-1-30,1階　改札前,屋内（風除室含む）,場所とる,"40,000","40,000",要確認,,,,,,,,,,,
,イオン,茅ケ崎中央,神奈川県茅ヶ崎市茅ヶ崎3-5-16,なか卯前,屋内（風除室含む）,ダイエースペース,"20,000","30,000",実施不可,,,,,,,,,,,
,イオン,茅ケ崎中央,神奈川県茅ヶ崎市茅ヶ崎3-5-16,正面入口 ドトールコーヒー横前,屋内（風除室含む）,,,,実施不可,,,,,,,,,,,
,イオン,茅ケ崎中央,神奈川県茅ヶ崎市茅ヶ崎3-5-16,イオンバイク横,屋内（風除室含む）,,,,実施不可,,,,,,,,,,,
,イオン,茅ケ崎中央,神奈川県茅ヶ崎市茅ヶ崎3-5-16,東エスカレーター前,屋内（風除室含む）,,,,実施不可,,,,,,,,,,,
,イオン,茅ケ崎中央,神奈川県茅ヶ崎市茅ヶ崎3-5-16,さがみ横,屋内（風除室含む）,,,,実施不可,,,,,,,,,,,
,イオン,茅ケ崎中央,神奈川県茅ヶ崎市茅ヶ崎3-5-16,東エスカレーター横,屋内（風除室含む）,,,,実施不可,,,,,,,,,,,
,イオンスタイル,新百合ヶ丘,神奈川県川崎市麻生区上麻生1-19,駅側入口外北側,屋外,,,,要確認,,,,,,,,,,,
,イオンスタイル,新百合ヶ丘,神奈川県川崎市麻生区上麻生1-19,催事場A,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,イオンスタイル,新百合ヶ丘,神奈川県川崎市麻生区上麻生1-19,駅側口外南側,屋外,,,,要確認,,,,,,,,,,,
,イオンスタイル,新百合ヶ丘,神奈川県川崎市麻生区上麻生1-19,催事場B,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,イオンスタイル,新百合ヶ丘,神奈川県川崎市麻生区上麻生1-19,イオン銀行外,屋外,,,,要確認,,,,,,,,,,,
,イオンスタイル,新百合ヶ丘,神奈川県川崎市麻生区上麻生1-19,催事場C,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,イオンスタイル,新百合ヶ丘,神奈川県川崎市麻生区上麻生1-19,サービスカウンター外,屋外,,,,要確認,,,,,,,,,,,
,イオンスタイル,新百合ヶ丘,神奈川県川崎市麻生区上麻生1-19,催事場D,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,イオンスタイル,新百合ヶ丘,神奈川県川崎市麻生区上麻生1-19,郵便局側口外,屋外,,,,要確認,,,,,,,,,,,
,イオンスタイル,新百合ヶ丘,神奈川県川崎市麻生区上麻生1-19,立体駐車場入口店外,屋外,,,,要確認,,,,,,,,,,,
,イオンスタイル,新百合ヶ丘,神奈川県川崎市麻生区上麻生1-19,エスカレーター横,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,イオンスタイル,新百合ヶ丘,神奈川県川崎市麻生区上麻生1-19,駅側入口店舗内,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,イオンスタイル,新百合ヶ丘,神奈川県川崎市麻生区上麻生1-19,駅側外,屋外,,,,要確認,,,,,,,,,,,
,イオンスタイル,新百合ヶ丘,神奈川県川崎市麻生区上麻生1-19,2F イベントスペース,屋内（風除室含む）,場所とる,"12,000","12,000",要確認,,,,,,,,,,,
,イトーヨーカドー,溝ノ口店,神奈川県川崎市高津区久本3-6-20,立体駐車場連絡口,屋内（風除室含む）,場所とる,"25,000","45,000",要確認,,,,,,,,,,,
,イトーヨーカドー,溝ノ口店,神奈川県川崎市高津区久本3-6-20,正面入口横,屋内（風除室含む）,場所とる,"35,000","55,000",要確認,,,,,,,,,,,
,そよら,湘南茅ヶ崎,神奈川県茅ヶ崎市茅ヶ崎2-7-71,県道側入口前(カンデボーレ前),屋内（風除室含む）,場所とる,"30,000","35,000",要確認,,,,【20日・30日は土日祝料金】,,,,,,,
,そよら,湘南茅ヶ崎,神奈川県茅ヶ崎市茅ヶ崎2-7-71,そよらテラス前スペース(室外),屋外,,,,要確認,,,,,,,,,,,
,そよら,湘南茅ヶ崎,神奈川県茅ヶ崎市茅ヶ崎2-7-71,アトリウム前,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,そよら,湘南茅ヶ崎,神奈川県茅ヶ崎市茅ヶ崎2-7-71,MAX CAMP前,屋内（風除室含む）,場所とる,"20,000","25,000",要確認,,,,【20日・30日は土日祝料金】,,,,,,,
,そよら,湘南茅ヶ崎,神奈川県茅ヶ崎市茅ヶ崎2-7-71,2F 立体駐車場,屋内（風除室含む）,場所とる,"20,000","25,000",要確認,,,,【20日・30日は土日祝料金】,,,,,,,
,そよら,湘南茅ヶ崎,神奈川県茅ヶ崎市茅ヶ崎2-7-71,ペテモ前,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,そよら,湘南茅ヶ崎,神奈川県茅ヶ崎市茅ヶ崎2-7-71,フードコート,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,イオン,相模原ショッピングセンター,神奈川県相模原市南区古淵2-10-1,立体駐車場入口前スペース,屋外,,,,要確認,,,,,,,,,,,
,イオン,相模原ショッピングセンター,神奈川県相模原市南区古淵2-10-1,1F けやきスマイルガーデン(あそびばスペース・ステージ部分),屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,イオン,相模原ショッピングセンター,神奈川県相模原市南区古淵2-10-1,1F けやきスマイルガーデン(ベビーカー置場部分),屋内（風除室含む）,ダイエースペース,"30,000","50,000",要確認,,,,,,,,,,,
,イオン,相模原ショッピングセンター,神奈川県相模原市南区古淵2-10-1,1F サハンジ横,屋内（風除室含む）,ダイエースペース,"50,000","70,000",要確認,,,,,,,,,,,
,イオン,相模原ショッピングセンター,神奈川県相模原市南区古淵2-10-1,2F ジーユー横イベントスペース,屋内（風除室含む）,ダイエースペース,"70,000","100,000",要確認,,,,,,,,,,,
,イオン,駒岡店,神奈川県横浜市鶴見区駒岡5-6-1,サービスカウンター横,屋内（風除室含む）,ダイエースペース,"18,000","25,000",要確認,,,,,,,,,,,
,イオン,駒岡店,神奈川県横浜市鶴見区駒岡5-6-1,南側出入口(店頭),屋外,,,,要確認,,,,,,,,,,,
,イオン,久里浜店,神奈川県横須賀市久里浜5-13-1,オートスロープ横,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,イオン,金沢八景店,神奈川県横浜市金沢区泥亀1-27-1,マンション側入口外,屋外,場所とる,"35,000","55,000",要確認,,,,,,,,,,,
,イオン,金沢八景店,神奈川県横浜市金沢区泥亀1-27-1,瀬戸神社側入口外,屋外,場所とる,"35,000","55,000",要確認,,,,,,,,,,,
,イオン,金沢八景店,神奈川県横浜市金沢区泥亀1-27-1,サイクル売場前,屋内（風除室含む）,場所とる,"35,000","55,000",要確認,,,,,,,,,,,
,イオン,海老名ショッピングセンター,神奈川県海老名市中央2-4-1,フードコート入口（バッグのモンサック前）,屋内（風除室含む）,場所とる,"25,000","40,000",要確認,,,,,,,,,,,
,イオン,海老名ショッピングセンター,神奈川県海老名市中央2-4-1,エスカレーターサイド（カメラのキタムラ前）,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,湘南RESORT,湘南RESORT　SPA　竜泉寺の湯,茅ヶ崎市中島1339-1,フロント付近スペース,屋内（風除室含む）,場所とる,"40,000","40,000",要確認,,,,,,,,,,,
,天然温泉すすき野湯けむりの里,天然温泉すすき野湯けむりの里,神奈川県横浜市青葉区すすき野3-2-7,下足スペース,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,天然温泉すすき野湯けむりの里,天然温泉すすき野湯けむりの里,神奈川県横浜市青葉区すすき野3-2-7,ゲームコーナー前,屋内（風除室含む）,場所とる,"23,000","38,000",要確認,,,,,,,,,,,
,極楽湯,極楽湯　横浜芹が谷店①,横浜市港南区芹が谷5-54-8,1階　お食事処,屋内（風除室含む）,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,極楽湯,極楽湯　横浜芹が谷店②,横浜市港南区芹が谷5-54-8,1階　玄関風除室,屋内（風除室含む）,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,RAKU　SPA,RAKU　SPA　鶴見①,横浜市鶴見区元宮2丁目1-39,1階　自動ドア付近,屋内（風除室含む）,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,RAKU　SPA,RAKU　SPA　鶴見②,横浜市鶴見区元宮2丁目1-39,3階　EV前,屋内（風除室含む）,場所とる,"35,000","35,000",要確認,,,,,,,,,,,
,相鉄ローゼン,相鉄ローゼン横山台,相模原市中央区横山台2-5-1 門倉センタービル,催事スペース,屋外,場所とる,"25,000","25,000",要確認,,,,5/10~6/20・毎月1日は催事開催不可,,,,,,,
,新丸子駅,新丸子駅,神奈川県川崎市中原区新丸子町７６６,改札外正面,屋外,,,,要確認,,,,,,,,,,,
,武蔵小杉駅,武蔵小杉駅,神奈川県川崎市中原区小杉町3-472,正面改札外,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,元住吉駅,元住吉駅,神奈川県川崎市中原区木月1-36-1,改札口正面,屋外,,,,要確認,,,,,,,,,,,
,日吉駅,日吉駅,神奈川県横浜市港北区日吉２丁目１１,改札口正面,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,大倉山駅,大倉山駅,神奈川県横浜市港北区大倉山1-1-1,改札口正面,屋外,,,,要確認,,,,,,,,,,,
,あざみ野駅,あざみ野駅,神奈川県横浜市青葉区あざみ野２丁目,横浜市営地下鉄改札内,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,横浜駅,横浜駅,神奈川県横浜市西区南幸1-1-1,改札内（崎陽軒左）,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,長津田駅,長津田駅,神奈川県横浜市緑区長津田4-1-1,改札内イベントスペース,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,長津田駅,長津田駅,神奈川県横浜市緑区長津田4-1-1,ローソンtoks前,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
,青葉台駅,青葉台駅,神奈川県横浜市青葉区青葉台１丁目,A区画（青山フラワーマーケット前）,屋外,,,,要確認,,,,,,,,,,,
,青葉台駅,青葉台駅,神奈川県横浜市青葉区青葉台１丁目,C区画（タリーズコーヒー前）,屋外,,,,要確認,,,,,,,,,,,
,たまプラーザ駅,たまプラーザ駅,神奈川県横浜市青葉区美しが丘1-3,東改札外B,屋外,,,,要確認,,,,,,,,,,,
,鷺沼駅,鷺沼駅,神奈川県川崎市宮前区鷺沼3-1-1,改札外,屋外,,,,要確認,,,,,,,,,,,
,溝の口駅,溝の口駅,神奈川県川崎市高津区溝口２丁目１１,改札口正面,屋外,,,,要確認,,,,,,,,,,,
,ライズモール,中井町,神奈川県足柄郡中井町井ノ口1848-1,キッチンカースペース,屋外,,,,要確認,,,,,,,,,,,
,MEGAドン・キホーテ,綾瀬店,神奈川県綾瀬市大上2-1-1,エレベーター前スペース,屋内（風除室含む）,,,,要確認,,,,,,,,,,,
